Date,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
Pavleen Kaur:8433229795,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yashika Sharma:8178897171,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shubhra Sachdev:7838962720,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2019, 9:03 AM - Chanpreet: Poster acha hai,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2019, 9:04 AM - Gurparsad: Poster toh👌👌😍😍🤩🤩🤩🤩,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2019, 11:40 AM - +91 76786 22975's security code changed. Tap for more info.,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2019, 12:34 PM - +91 76786 22975: ..,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2019, 12:40 PM - +91 85272 40726: *Mysteries abound where we most seek for answers.*,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Holaa people❗ 🙌🏻Want to challenge your skills 😉 and team work 🤝🏻..,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Here *IOSD GTBIT* brings to you *""THE HAUNTED MYSTERY ROOM""* ............. a fun and thrilling escape game🥳 🤩at *GATES-THE ANNUAL FEST OF GTBIT*😍🤩",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Get Locked in a room with your team and experience the thrills of escape. The clock starts ticking🕐, you have exactly 15 minutes to unravel the mystery and escape🏃🏻🏃🏻‍♀. The challenge is to break the clue, solve some puzzles and find your way out➡. All you really need to do is be observant🧐 and keep those thinking caps ON❗🤯,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
♦ *Note that there will be a game changer round before starting the mystery escape game‼😉* ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
♦It is must for participants to bring college I'd card.,,,,,,,,,,,,,,,,,,,,,,,,,,,
♦A team of max 2 can participate ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Date*:- 27th March 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Time*:- 11:00 am-01:00 pm,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Venue*:- conference room(ground floor, admin block),,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
🎉🥳 *Exciting prizes for the winners*🎊🥳,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Register yourself here*:,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://forms.gle/Z8tkTCgaNoaiYCtb8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
*For more details contact*,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guneet: 9013435302,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jasmine: 8527240726,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2019, 12:40 PM - +91 85272 40726: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2019, 4:02 PM - Gurparsad: https://www.facebook.com/iosdofficial/photos/gm.2310795865871689/576304066218597,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Ki Events* is recruiting at *Internship Fair - NSUT ( Formerly NSIT)* ,,,,,,,,,,,,,,,,,,,,,,,,,,,
For *Full stack web developers ,frontend (React and Js) and backend (Laravel)* Interns.,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bola tha na *30th March* ko *#SabkiLagegi* ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Get your Passes at *Paytm*: http://bit.ly/ifpaytm,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Mark Going* at http://bit.ly/iffbevent to stay tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Get *Special Holi Discount of 10%* (valid till 24th only) on the passes at : http://bit.ly/ifnsutholi,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2019, 4:02 PM - Gurparsad: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2019, 4:35 PM - +91 76786 22975's security code changed. Tap for more info.,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2019, 6:41 PM - Shubra: Thank you!!!!,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2019, 6:41 PM - Shubra: Thanks!,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2019, 6:41 PM - Shubra: Poster pasand aaya hai, toh participate bhi kar lena😀,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2019, 6:42 PM - Siddarth Chugh: And Apne aur dosto Ko bhi bolna karne ke liye,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2019, 6:42 PM - Gurparsad: Mein bina register kiye participate karega🙈🙈😂🤣🤣,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2019, 6:42 PM - Pavleen: Please do!,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2019, 6:42 PM - Gurparsad: Boldeinge🥳🥳🤣😂,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2019, 6:42 PM - Shubra: Kaise bhi kar le😂,,,,,,,,,,,,,,,,,,,,,,,,,,
Aapke liye kuch bhi✔👍🏼😂,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2019, 6:42 PM - Gurparsad: Areee🙇‍♂🙇‍♂🙇‍♂🤣😂😂🤟🤟,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2019," 7:42 PM - +91 88097 65191: ""Ideas make the world", for they are the guide to future practice.  Even the flimsiest ideas rooted in prejudice and ignorance make history and form public culture. Ideas, when mobilised," become the templates of thought and practice.""",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keeping this thought in mind, we Developer Student Clubs of GTBIT brings to you Ideathon for Gates 2019,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
*What is Ideathon?*,,,,,,,,,,,,,,,,,,,,,,,,,,,
It is a short, intensive, workshop-like experience for students to address some of the most pressing challenges of our time, and come up with their solutions. 🙌🏻,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
▪Your team have to come up with some amazing ideas along with their solutions. 🤯,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
▪Using the design thinking modes *empathize, define, ideate, prototype and test,* you have to make a timeline of your idea according to the type of solution. ,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
"▪	You have to tell about the technology you will use and how it will create an impact in the society.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
▪Solutions must emphasize on idea with its future prospects and revenue generation. ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
▪ Team size can vary from 3-4 👥,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
▪*Themes will be provided few hours before the event.*👀,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
💰 *Exciting cash prizes with goodies awaits the winning team*🏆💰🤩🥳,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
So hurry! Go and get your team registered at: *bit.ly/2FrfGs9* 🙌🏻🤩,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:- 29th March,2K19,,,,,,,,,,,,,,,,,,,,,,,,,,
Venue:- Conference room, Ground floor admin block ,,,,,,,,,,,,,,,,,,,,,,,,,,
Time:- 11 am to 3 pm,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
For Further details, Contact:-,,,,,,,,,,,,,,,,,,,,,,,,,,
Akanksha:- +91 7678622975,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abhishek:- +91 8809765191,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diljyot:- +91 8826982249,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manish:-+91 9717510660,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2019, 7:42 PM - +91 88097 65191: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2019," 8:31 PM - +91 98184 85244: ""The best way to get started is to quit talking and begin doing.”",,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 *Industry Institute and Partnership Cell GTBIT*,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
presents SHARK TANK ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Here's a chance to unleash the entrepreneur within you by showcasing your skills as you traverse through various real life situations.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
There will be a closed door pitch. The presentation has to be of 7 minutes followed by QnA of 2 minutes.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Date: 28th march*,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Time: 10am onwards*,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Venue: GTBIT college.*,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Don't miss on this incredible Entrepreneurial adventure. Register now!,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Register at:-* ,,,,,,,,,,,,,,,,,,,,,,,,,,,
bit.ly/shark-tank28,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Open for all ,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Register asap as it is for limited teams*,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
For more details, contact,,,,,,,,,,,,,,,,,,,,,,,,,,
_Abhishek - 9887770508_,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Maninder Singh - 8527174620_,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2019, 9:41 PM - Sukhpreet: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2019, 9:41 PM - Sukhpreet: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2019, 9:42 PM - Sukhpreet: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2019, 9:42 PM - Sukhpreet: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2019, 9:42 PM - Sukhpreet: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2019, 10:59 PM - Pavleen: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2019, 10:59 PM - Pavleen: *Clay folds,*,,,,,,,,,,,,,,,,,,,,,,,,,
*Clay moulds.!*,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Clay rests,*,,,,,,,,,,,,,,,,,,,,,,,,,,
*Clay sets.!*,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Clay dances to the tune you hum,*,,,,,,,,,,,,,,,,,,,,,,,,,,
*Clay grows into a person you wish to become.!*💯,,,,,,,,,,,,,,,,,,,,,,,,,,,
Want to showcase your clay moulding talent or give rise to something extraordinarily breath-taking? Or simply, wish to win exciting goodies and cash prizes?😱😍💰🔥,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Then, this is definitely for youuu..👇👇,,,,,,,,,,,,,,,,,,,,,,,,,,
*PRISMA brings to you an exclusive clay moulding event," ""SCULP IT""*",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Theme to be disclosed on the spot🔥,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venue- GTBIT's BVS Basement✔️,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date: March 28th,2019,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 1 P.M.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
So, what you waiting for?? Do not hesitate and extract out that hidden talent, and register by clicking on the link..💯😍,,,,,,,,,,,,,,,,,,,,,,,,,
https://goo.gl/forms/VxSeHt32xFWeJt702,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
See you there!!!❤,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
For further details, contact,,,,,,,,,,,,,,,,,,,,,,,,,,
Shubhra- 7838962720,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaidev- 9871199945,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srishti- 9716201470,,,,,,,,,,,,,,,,,,,,,,,,,,,
Email id- gtbit.prisma@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2019, 12:55 PM - Prabhdeep: *📍Anyone can dream up great ideas, but an idea is nothing until it's realized😌, be it as a website, a physical product, an app, or a user interface*💯🤩,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
And *ANDROID TECHIES*📲 of GTBIT will give you a chance to realise your ideas through *APP WARZ-an android app building competition* 🤩 at the much awaited college fest *GATES*!!🔥🔥🔥,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
So mark your calendars!! Cuz here are the details..,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔴Android Techies presents App Warz!! ,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔖A team based android app development competition. Each team having at max 3 members have to create an android app in the following 2 round competition.,,,,,,,,,,,,,,,,,,,,,,,,,,,
♦In the 1st round Each team  will create an android app implementing the task given into the app. ,,,,,,,,,,,,,,,,,,,,,,,,,,,
♦The shortlised teams after the first round will progress forward to the next round and in the 2nd and final round the team with the best android app will emerge victorious.🎊🏆🎯,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔹 *The venue* ~ Lab 14, Lab block, GTBIT,,,,,,,,,,,,,,,,,,,,,,,,,
🔹 *The date* ~ 28th March 2k19,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔹 *The time* ~ 10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,
😉 Be there or be square!!,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Prize money awaits the winning teams*,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
For further details contact..,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pranav: 8130718728,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tarun: 9643180785,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jagrit: 8447603727,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
So what are you waiting for go and get your team registered by following the link:,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doc.google.com/forms/d/1uCJ4xAkUJwcNM8_4yDumkDIJABKkjGanmJg7vIeBbdY/edit#responses,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Note: The teams are required to bring in their own laptops with the appropriate softwares installed.*,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2019, 4:53 PM - Gurparsad: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2019, 4:53 PM - Gurparsad: 🖌Buffer your Imagination, Create your Style and Doodle All Day!🖍,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"*PRISMA:The Fine Arts Society Of GTBIT* invites you for on the spot Cartooning Competition : ""DOODLE"" .Come on🔖",let the creative fluids flow within and May the best ones Win the Cash Prizes and other exciting goodies.😍💯,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
You will have to make a cartoon based on the given theme within 2hours.⏰ Bring your own pen/pencil and other stationery items required. The Cartoon can be either coloured🖍 or Black n White✏.,,,,,,,,,,,,,,,,,,,,,,,,,,,
Registrations are open😛. Don't wait for the right time, If you think you are the Best one then follow the link: ,,,,,,,,,,,,,,,,,,,,,,,,,,
https://goo.gl/forms/zH2gJTiMusC4AzQ83,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
So we hope to see you there on:,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:28th March 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venue:GTBIT(BVS Block),,,,,,,,,,,,,,,,,,,,,,,,,,,
At: 11am,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
In case of any queries contact:,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pavleen Kaur:8433229795,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yashika Sharma:8178897171,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shubhra Sachdev:7838962720,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2019, 7:55 PM - Chanpreet: Life is a treasure hunt,you have to solve the clues from incidents happened and move further to find the ultimate fortune!,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTBIT is back with the most awaited fest🎪 🎪  ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
 🔥🔥 *GATES 2k19* 🔥🔥,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTBIT 2k19 brings to you the most exciting and thrilling event of this fest season which will consume your mind to the fullest ...,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔵 *THE TREASURE HUNT* 🔵    ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
The game will include a sequence of clues to reach the final goal. After finding each clue the team will have to report back to rotate the *Cart-Wheel* and perform a *Dare* accordingly. The team which takes the least time to complete all these stages at the earliest will be declared as the winner of the  *Treasure  Hunt*                                                                                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,
                                                          ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 So bring along your pals and get ready to get involved in the biggest mystery of the year  😈😈😈😈,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
 🔹Team members 2-4,,,,,,,,,,,,,,,,,,,,,,,,,,,
 🔹Teams of your own choice ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 🔹Teams should refrain disclosing the clues to other teams  ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔸 Exciting cash prize on your way 🤑💰🤑💸💸💸,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
*VENUE* : GTBIT,,,,,,,,,,,,,,,,,,,,,,,,,,,
*DATE* : 28 MARCH,,,,,,,,,,,,,,,,,,,,,,,,,,,
*TIME*:12 PM ONWARDS,,,,,,,,,,,,,,,,,,,,,,,,,,,
*REGISTRATION LINK* :,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://goo.gl/forms/fgxfy1CR1iAXjAM62,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
For further details and queries -- contact : ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
📱  Manpreet Kaur ( 9810843226) ,,,,,,,,,,,,,,,,,,,,,,,,,,,
📱   Harleen Kaur( 7011802768),,,,,,,,,,,,,,,,,,,,,,,,,,,
📱   Chanpreet Singh (7982117865),,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2019, 7:56 PM - Chanpreet: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2019, 7:56 PM - +91 97186 77871: @918860760963,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2019, 8:00 PM - Chanpreet: @918920245532,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2019, 8:18 PM - +91 97172 73438: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2019," 8:50 PM - +91 98184 85244: ""The best way to get started is to quit talking and begin doing.”",,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 *Industry Institute and Partnership Cell GTBIT*,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
presents SHARK TANK ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Here's a chance to unleash the entrepreneur within you by showcasing your skills as you traverse through various real life situations.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
There will be a closed door pitch. The presentation has to be of 7 minutes followed by QnA of 2 minutes.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Date: 28th march*,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Time: 10am onwards*,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Venue: GTBIT college.*,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Don't miss on this incredible Entrepreneurial adventure. Register now!,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Register at:-* ,,,,,,,,,,,,,,,,,,,,,,,,,,,
bit.ly/shark-tank28,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Open for all ,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Register asap as it is for limited teams*,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
For more details, contact,,,,,,,,,,,,,,,,,,,,,,,,,,
_Abhishek - 9887770508_,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Maninder Singh - 8527174620_,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2019, 9:29 PM - +91 72208 01748: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2019," 9:29 PM - +91 72208 01748: _*""Believe me when I say I'm no better than you", except when I rap," so I guess it ain't true!"" 😎*_",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Hellooo everyonee 😁_,,,,,,,,,,,,,,,,,,,,,,,,,,,
_If you think you can be the  new gully boy, come join us for *Who's the new Gully Boy*, a Hip  Hop Rap Competition 🎤 organised by *D'lang Chaps in GATES'19.* 🥁_,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
_The Event consists of 2 rounds :_,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Round 1 : *Start the Rap* 🙌🏻_,,,,,,,,,,,,,,,,,,,,,,,,,,,
_The participants are supposed to prepare their rap vocals and perform them._,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Participation can be individual or in teams of 2 ( rapper and beat boxer)._💯,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Round 2 : *Drop the Mic*💥_,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Selected teams will go to the next round where they will face each other in a Rap Battle._,,,,,,,,,,,,,,,,,,,,,,,,,,,
_The theme for the *Rap Battle* is *STRUGGLE*🕶️_,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Get ready to win exciting goodies, vouchers and grand cash prizes🥇💸!!_,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Registration link* :,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://goo.gl/forms/KFcKMtGIYHNeBByF2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
_For further details contact :_,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Mannandeep Caur : *9971033767*_,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Ankur Garg : *7220801748*_,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2019, 9:46 PM - +91 76784 94745: 🖌Buffer your Imagination, Create your Style and Doodle All Day!🖍,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"*PRISMA:The Fine Arts Society Of GTBIT* invites you for on the spot Cartooning Competition : ""DOODLE"" .Come on🔖",let the creative fluids flow within and May the best ones Win the Cash Prizes and other exciting goodies.😍💯,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
You will have to make a cartoon based on the given theme within 2hours.⏰ Bring your own pen/pencil and other stationery items required. The Cartoon can be either coloured🖍 or Black n White✏.,,,,,,,,,,,,,,,,,,,,,,,,,,,
Registrations are open😛. Don't wait for the right time, If you think you are the Best one then follow the link: ,,,,,,,,,,,,,,,,,,,,,,,,,,
https://goo.gl/forms/zH2gJTiMusC4AzQ83,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
So we hope to see you there on:,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:28th March 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venue:GTBIT(BVS Block),,,,,,,,,,,,,,,,,,,,,,,,,,,
At: 11am,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
In case of any queries contact:,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pavleen Kaur:8433229795,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yashika Sharma:8178897171,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shubhra Sachdev:7838962720,,,,,,,,,,,,,,,,,,,,,,,,,,,
